College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,ME,38
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,MO,38
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,SB,39
2734,NM,Autonomous,Co.Ed,COIMBATORE,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,TS,38
2734 Total,,,,,,,420
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,AD,30
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,CS,59
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,EC,88
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,EE,29
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,IT,29
2735,MIN,Non Autonomous,Co.Ed,COIMBATORE,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,ME,44
2735 Total,,,,,,,279
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,AD,76
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,BM,39
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,CB,38
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,CE,19
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,CS,76
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,EC,76
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,EE,38
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,IT,39
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,ME,38
2736,NM,Non Autonomous,Co.Ed,COIMBATORE,Dr. N G P Institute of Technology  Kalapatti Road  Coimbatore District 641035,SC,38
2736 Total,,,,,,,477
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,AM,20
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,CE,48
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,CS,38
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,EC,38
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,EE,19
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,IT,18
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,ME,48
2737,NM,Non Autonomous,Co.Ed,COIMBATORE,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,SC,20
2737 Total,,,,,,,249
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,AD,96
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,AM,38
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CB,38
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CO,38
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CS,115
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,EC,115
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,EE,38
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,IT,38
2739,NM,Autonomous,Co.Ed,COIMBATORE,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,ME,19
2739 Total,,,,,,,535
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,AD,38
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,AE,38
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,CS,115
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,EC,76
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,IT,77
2740,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,ME,38
2740 Total,,,,,,,382
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,AD,39
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,CS,115
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,EC,76
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,EE,44
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,IT,38
2741,NM,Autonomous,Co.Ed,COIMBATORE,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,ME,44
2741 Total,,,,,,,356
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AD,88
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AG,25
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,BM,29
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,CE,15
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,CS,73
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,EC,74
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,EE,44
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,FD,29
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,ME,15
2743,MIN,Non Autonomous,Co.Ed,COIMBATORE,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,SC,29
2743 Total,,,,,,,421
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,AD,39
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,CE,30
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,CS,38
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,EC,38
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,EE,27
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,IT,38
2744,NM,Non Autonomous,Co.Ed,COIMBATORE,Adithya Institute of Technology  Kurumbapalayam Village  Coimbatore District 641107,ME,54
2744 Total,,,,,,,264
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,AD,38
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,CO,19
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,CS,38
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,EC,48
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,EE,48
2745,NM,Non Autonomous,Co.Ed,COIMBATORE,Kathir College of Engineering  Neelambur  Avinashi Road  Coimbatore District 641062,ME,26
2745 Total,,,,,,,217
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,AD,48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,BM,48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,CE,29
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,CS,96
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,EC,48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,EE,48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,IT,48
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,ME,59
2747,NM,Non Autonomous,Co.Ed,ERODE,Shree Venkateshwara Hi-Tech Engineering College  Othakuthirai  K Mettupalayam Post  Gobichettipalayam  Erode District 638455,PH,59
2747 Total,,,,,,,483
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,AD,29
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,BM,29
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,CE,29
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,CS,59
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,EC,59
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,EE,30
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,IT,30
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,ME,59
2748,NM,Non Autonomous,Co.Ed,ERODE,Surya Engineering College  Mettukadai  Kathirampatti Post  Erode District 638107,SC,29
2748 Total,,,,,,,353
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,AD,39
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,AG,38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,CS,38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,EC,38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,IT,38
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,ME,39
2749,NM,Non Autonomous,Co.Ed,COIMBATORE,Easa College of Engineering and Technology  NH-47  Coimbatore-Palakkad Main Road  Navakarai Post  Coimbatore District 641105,SC,38
2749 Total,,,,,,,268
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AD,38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AE,38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AG,38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,AM,38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,BM,39
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,BT,38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,CB,39
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,CS,38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,EC,77
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,EE,38
2750,NM,Autonomous,Co.Ed,COIMBATORE,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous)  Kannampalayam  Coimbatore District 641402,ME,38
2750 Total,,,,,,,459
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,AD,76
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,CB,39
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,CS,76
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,EC,77
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,IT,38
2751,NM,Non Autonomous,Co.Ed,COIMBATORE,KGISL Institute of Technology  KGISL Campus  Thudiyalur Road  Saravanampatti  Coimbatore District 641035,ME,38
2751 Total,,,,,,,344
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,CS,86
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,EC,38
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,EE,59
2752,NM,Non Autonomous,Co.Ed,ERODE,Nandha College of Technology  Pitchandampalayam Post  Erode District 638052,IT,97
2752 Total,,,,,,,280
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,AD,18
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,AG,19
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,AM,19
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,BM,20
2753,NM,Non Autonomous,Co.Ed,COIMBATORE,PPG Institute of Technology  Vilankurichi Village  Coimbatore District 641035,CS,57
