college code,category,autonomous status,co.ed status,district,college name,course,total,oc,bc,bcm,mbc,sc,sca,st,general,7.5% reservation,OC,OC_7.5,BC,BC_7.5,BCM,BCM_7.5,MBC,MBC_7.5,SC,SC_7.5,SCA,SCA_7.5,ST,ST_7.5,Rounded_OC,Rounded_OC_7.5,Rounded_BC,Rounded_BC_7.5,Rounded_BCM,Rounded_BCM_7.5
1427,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Engineering College  Panappakkam  Padappai  Chennai 601301,CS,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1427,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Engineering College  Panappakkam  Padappai  Chennai 601301,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1427,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Engineering College  Panappakkam  Padappai  Chennai 601301,EE,30.0000,9.3000,7.9500,1.0500,6.0000,4.5000,0.9000,0.3000,27.7500,2.2500,8.6025,0.6975,7.3538,0.5963,0.9713,0.0788,5.5500,0.4500,4.1625,0.3375,0.8325,0.0675,0.2775,0.0225,9,1,7,1,1,0
1427,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Engineering College  Panappakkam  Padappai  Chennai 601301,FT,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
1427,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Engineering College  Panappakkam  Padappai  Chennai 601301,IT,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
1427 Total,,,,,,,265.0000,82.1500,70.2250,9.2750,53.0000,39.7500,7.9500,2.6500,245.1250,19.8750,75.9887,6.1612,64.9581,5.2669,8.5794,0.6956,49.0250,3.9750,36.7687,2.9812,7.3537,0.5962,2.4512,0.1988,76,6,65,5,9,1
1428,NM,Non Autonomous,Co.Ed,VILUPPURAM,E S COLLEGE OF ENGINEERING AND TECHNOLOGY  Chennai Trunk Road  Ayyankoilpattu  Villupuram District 605602,AD,54.0000,16.7400,14.3100,1.8900,10.8000,8.1000,1.6200,0.5400,49.9500,4.0500,15.4845,1.2555,13.2368,1.0733,1.7483,0.1418,9.9900,0.8100,7.4925,0.6075,1.4985,0.1215,0.4995,0.0405,16,1,13,1,2,0
1428,NM,Non Autonomous,Co.Ed,VILUPPURAM,E S COLLEGE OF ENGINEERING AND TECHNOLOGY  Chennai Trunk Road  Ayyankoilpattu  Villupuram District 605602,CS,54.0000,16.7400,14.3100,1.8900,10.8000,8.1000,1.6200,0.5400,49.9500,4.0500,15.4845,1.2555,13.2368,1.0733,1.7483,0.1418,9.9900,0.8100,7.4925,0.6075,1.4985,0.1215,0.4995,0.0405,16,1,13,1,2,0
1428,NM,Non Autonomous,Co.Ed,VILUPPURAM,E S COLLEGE OF ENGINEERING AND TECHNOLOGY  Chennai Trunk Road  Ayyankoilpattu  Villupuram District 605602,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1428,NM,Non Autonomous,Co.Ed,VILUPPURAM,E S COLLEGE OF ENGINEERING AND TECHNOLOGY  Chennai Trunk Road  Ayyankoilpattu  Villupuram District 605602,IT,58.0000,17.9800,15.3700,2.0300,11.6000,8.7000,1.7400,0.5800,53.6500,4.3500,16.6315,1.3485,14.2173,1.1527,1.8778,0.1522,10.7300,0.8700,8.0475,0.6525,1.6095,0.1305,0.5365,0.0435,17,1,14,1,2,0
1428 Total,,,,,,,225.0000,69.7500,59.6250,7.8750,45.0000,33.7500,6.7500,2.2500,208.1250,16.8750,64.5187,5.2313,55.1531,4.4719,7.2844,0.5906,41.6250,3.3750,31.2188,2.5312,6.2437,0.5062,2.0812,0.1688,65,5,55,4,7,1
1430,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Maha Bharathi Engineering College  A Vasudevanur  Chinnasalem  Kallakurichi  District 606201,CE,19.0000,5.8900,5.0350,0.6650,3.8000,2.8500,0.5700,0.1900,17.5750,1.4250,5.4482,0.4418,4.6574,0.3776,0.6151,0.0499,3.5150,0.2850,2.6362,0.2137,0.5272,0.0427,0.1757,0.0143,5,0,5,0,1,0
1430,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Maha Bharathi Engineering College  A Vasudevanur  Chinnasalem  Kallakurichi  District 606201,CS,58.0000,17.9800,15.3700,2.0300,11.6000,8.7000,1.7400,0.5800,53.6500,4.3500,16.6315,1.3485,14.2173,1.1527,1.8778,0.1522,10.7300,0.8700,8.0475,0.6525,1.6095,0.1305,0.5365,0.0435,17,1,14,1,2,0
1430,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Maha Bharathi Engineering College  A Vasudevanur  Chinnasalem  Kallakurichi  District 606201,EC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
1430,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Maha Bharathi Engineering College  A Vasudevanur  Chinnasalem  Kallakurichi  District 606201,EE,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,2,0
1430,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Maha Bharathi Engineering College  A Vasudevanur  Chinnasalem  Kallakurichi  District 606201,ME,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,2,0
1430 Total,,,,,,,211.0000,65.4100,55.9150,7.3850,42.2000,31.6500,6.3300,2.1100,195.1750,15.8250,60.5043,4.9057,51.7214,4.1936,6.8311,0.5539,39.0350,3.1650,29.2763,2.3737,5.8552,0.4747,1.9518,0.1583,61,5,52,4,7,1
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,AD,43.0000,13.3300,11.3950,1.5050,8.6000,6.4500,1.2900,0.4300,39.7750,3.2250,12.3302,0.9998,10.5404,0.8546,1.3921,0.1129,7.9550,0.6450,5.9662,0.4838,1.1932,0.0968,0.3977,0.0323,12,1,11,1,1,0
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,CE,19.0000,5.8900,5.0350,0.6650,3.8000,2.8500,0.5700,0.1900,17.5750,1.4250,5.4482,0.4418,4.6574,0.3776,0.6151,0.0499,3.5150,0.2850,2.6362,0.2137,0.5272,0.0427,0.1757,0.0143,5,0,5,0,1,0
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,CS,70.0000,21.7000,18.5500,2.4500,14.0000,10.5000,2.1000,0.7000,64.7500,5.2500,20.0725,1.6275,17.1588,1.3913,2.2663,0.1838,12.9500,1.0500,9.7125,0.7875,1.9425,0.1575,0.6475,0.0525,20,2,17,1,2,0
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,EC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,EE,20.0000,6.2000,5.3000,0.7000,4.0000,3.0000,0.6000,0.2000,18.5000,1.5000,5.7350,0.4650,4.9025,0.3975,0.6475,0.0525,3.7000,0.3000,2.7750,0.2250,0.5550,0.0450,0.1850,0.0150,6,1,5,0,1,0
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,IT,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,ME,20.0000,6.2000,5.3000,0.7000,4.0000,3.0000,0.6000,0.2000,18.5000,1.5000,5.7350,0.4650,4.9025,0.3975,0.6475,0.0525,3.7000,0.3000,2.7750,0.2250,0.5550,0.0450,0.1850,0.0150,6,1,5,0,1,0
1431,NM,Non Autonomous,Co.Ed,CHENGALPET,New Prince Shri Bhavani College of Engineering and Technology  Vengaivasal Main Road  Gowrivakkam  Chennai 600073,SC,47.0000,14.5700,12.4550,1.6450,9.4000,7.0500,1.4100,0.4700,43.4750,3.5250,13.4772,1.0927,11.5209,0.9341,1.5216,0.1234,8.6950,0.7050,6.5213,0.5287,1.3042,0.1057,0.4348,0.0352,13,1,12,1,1,0
1431 Total,,,,,,,295.0000,91.4500,78.1750,10.3250,59.0000,44.2500,8.8500,2.9500,272.8750,22.1250,84.5913,6.8587,72.3119,5.8631,9.5506,0.7744,54.5750,4.4250,40.9312,3.3188,8.1862,0.6637,2.7288,0.2213,85,7,72,6,9,1
1432,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Rajalakshmi Institute of Technology  Irulapalayam  Kuthampakkam Post  Kancheepuram District  Chennai 600124,AD,88.0000,27.2800,23.3200,3.0800,17.6000,13.2000,2.6400,0.8800,81.4000,6.6000,25.2340,2.0460,21.5710,1.7490,2.8490,0.2310,16.2800,1.3200,12.2100,0.9900,2.4420,0.1980,0.8140,0.0660,25,2,22,2,3,1
1432,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Rajalakshmi Institute of Technology  Irulapalayam  Kuthampakkam Post  Kancheepuram District  Chennai 600124,AM,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
1432,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Rajalakshmi Institute of Technology  Irulapalayam  Kuthampakkam Post  Kancheepuram District  Chennai 600124,CB,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1432,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Rajalakshmi Institute of Technology  Irulapalayam  Kuthampakkam Post  Kancheepuram District  Chennai 600124,CO,30.0000,9.3000,7.9500,1.0500,6.0000,4.5000,0.9000,0.3000,27.7500,2.2500,8.6025,0.6975,7.3538,0.5963,0.9713,0.0788,5.5500,0.4500,4.1625,0.3375,0.8325,0.0675,0.2775,0.0225,9,1,7,1,1,0
1432,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Rajalakshmi Institute of Technology  Irulapalayam  Kuthampakkam Post  Kancheepuram District  Chennai 600124,CS,118.0000,36.5800,31.2700,4.1300,23.6000,17.7000,3.5400,1.1800,109.1500,8.8500,33.8365,2.7435,28.9248,2.3453,3.8203,0.3098,21.8300,1.7700,16.3725,1.3275,3.2745,0.2655,1.0915,0.0885,34,3,29,2,4,1
1432,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Rajalakshmi Institute of Technology  Irulapalayam  Kuthampakkam Post  Kancheepuram District  Chennai 600124,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1432,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Rajalakshmi Institute of Technology  Irulapalayam  Kuthampakkam Post  Kancheepuram District  Chennai 600124,ME,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
1432 Total,,,,,,,412.0000,127.7200,109.1800,14.4200,82.4000,61.8000,12.3600,4.1200,381.1000,30.9000,118.1410,9.5790,100.9915,8.1885,13.3385,1.0815,76.2200,6.1800,57.1650,4.6350,11.4330,0.9270,3.8110,0.3090,118,10,101,8,13,1
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,AD,44.0000,13.6400,11.6600,1.5400,8.8000,6.6000,1.3200,0.4400,40.7000,3.3000,12.6170,1.0230,10.7855,0.8745,1.4245,0.1155,8.1400,0.6600,6.1050,0.4950,1.2210,0.0990,0.4070,0.0330,13,1,11,1,1,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,AE,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,AG,23.0000,7.1300,6.0950,0.8050,4.6000,3.4500,0.6900,0.2300,21.2750,1.7250,6.5953,0.5347,5.6379,0.4571,0.7446,0.0604,4.2550,0.3450,3.1913,0.2587,0.6383,0.0517,0.2128,0.0172,7,1,6,0,1,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,AU,24.0000,7.4400,6.3600,0.8400,4.8000,3.6000,0.7200,0.2400,22.2000,1.8000,6.8820,0.5580,5.8830,0.4770,0.7770,0.0630,4.4400,0.3600,3.3300,0.2700,0.6660,0.0540,0.2220,0.0180,7,1,6,0,1,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,CE,25.0000,7.7500,6.6250,0.8750,5.0000,3.7500,0.7500,0.2500,23.1250,1.8750,7.1688,0.5813,6.1281,0.4969,0.8094,0.0656,4.6250,0.3750,3.4688,0.2812,0.6937,0.0562,0.2313,0.0187,7,1,6,0,1,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,CS,44.0000,13.6400,11.6600,1.5400,8.8000,6.6000,1.3200,0.4400,40.7000,3.3000,12.6170,1.0230,10.7855,0.8745,1.4245,0.1155,8.1400,0.6600,6.1050,0.4950,1.2210,0.0990,0.4070,0.0330,13,1,11,1,1,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,EC,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,EE,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,ME,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
1434,NM,Non Autonomous,Co.Ed,VILUPPURAM,Surya Group of Institutions  GST Road  Vikravandi Village  Villupuram District 605652,SC,24.0000,7.4400,6.3600,0.8400,4.8000,3.6000,0.7200,0.2400,22.2000,1.8000,6.8820,0.5580,5.8830,0.4770,0.7770,0.0630,4.4400,0.3600,3.3300,0.2700,0.6660,0.0540,0.2220,0.0180,7,1,6,0,1,0
1434 Total,,,,,,,380.0000,117.8000,100.7000,13.3000,76.0000,57.0000,11.4000,3.8000,351.5000,28.5000,108.9650,8.8350,93.1475,7.5525,12.3025,0.9975,70.3000,5.7000,52.7250,4.2750,10.5450,0.8550,3.5150,0.2850,109,9,93,8,12,1
1436,NM,Non Autonomous,Co.Ed,VILUPPURAM,A R Engineering College  Vadakuchipalayam  Kappiyampuliyur Post  Villupuram District 605601,AD,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1436,NM,Non Autonomous,Co.Ed,VILUPPURAM,A R Engineering College  Vadakuchipalayam  Kappiyampuliyur Post  Villupuram District 605601,CE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
1436,NM,Non Autonomous,Co.Ed,VILUPPURAM,A R Engineering College  Vadakuchipalayam  Kappiyampuliyur Post  Villupuram District 605601,CS,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1436,NM,Non Autonomous,Co.Ed,VILUPPURAM,A R Engineering College  Vadakuchipalayam  Kappiyampuliyur Post  Villupuram District 605601,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1436,NM,Non Autonomous,Co.Ed,VILUPPURAM,A R Engineering College  Vadakuchipalayam  Kappiyampuliyur Post  Villupuram District 605601,EE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
1436,NM,Non Autonomous,Co.Ed,VILUPPURAM,A R Engineering College  Vadakuchipalayam  Kappiyampuliyur Post  Villupuram District 605601,ME,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,15,1,2,0
1436 Total,,,,,,,294.0000,91.1400,77.9100,10.2900,58.8000,44.1000,8.8200,2.9400,271.9500,22.0500,84.3045,6.8355,72.0667,5.8433,9.5183,0.7718,54.3900,4.4100,40.7925,3.3075,8.1585,0.6615,2.7195,0.2205,84,7,72,6,9,1
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,AD,20.0000,6.2000,5.3000,0.7000,4.0000,3.0000,0.6000,0.2000,18.5000,1.5000,5.7350,0.4650,4.9025,0.3975,0.6475,0.0525,3.7000,0.3000,2.7750,0.2250,0.5550,0.0450,0.1850,0.0150,6,1,5,0,1,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,AU,24.0000,7.4400,6.3600,0.8400,4.8000,3.6000,0.7200,0.2400,22.2000,1.8000,6.8820,0.5580,5.8830,0.4770,0.7770,0.0630,4.4400,0.3600,3.3300,0.2700,0.6660,0.0540,0.2220,0.0180,7,1,6,0,1,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,CE,25.0000,7.7500,6.6250,0.8750,5.0000,3.7500,0.7500,0.2500,23.1250,1.8750,7.1688,0.5813,6.1281,0.4969,0.8094,0.0656,4.6250,0.3750,3.4688,0.2812,0.6937,0.0562,0.2313,0.0187,7,1,6,0,1,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,CS,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,EC,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,2,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,EE,24.0000,7.4400,6.3600,0.8400,4.8000,3.6000,0.7200,0.2400,22.2000,1.8000,6.8820,0.5580,5.8830,0.4770,0.7770,0.0630,4.4400,0.3600,3.3300,0.2700,0.6660,0.0540,0.2220,0.0180,7,1,6,0,1,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,IT,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,ME,25.0000,7.7500,6.6250,0.8750,5.0000,3.7500,0.7500,0.2500,23.1250,1.8750,7.1688,0.5813,6.1281,0.4969,0.8094,0.0656,4.6250,0.3750,3.4688,0.2812,0.6937,0.0562,0.2313,0.0187,7,1,6,0,1,0
1437,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Rrase College of Engineering  Padappai  Kancheepuram  601301,SC,21.0000,6.5100,5.5650,0.7350,4.2000,3.1500,0.6300,0.2100,19.4250,1.5750,6.0217,0.4882,5.1476,0.4174,0.6799,0.0551,3.8850,0.3150,2.9137,0.2362,0.5827,0.0473,0.1943,0.0158,6,1,5,0,1,0
1437 Total,,,,,,,263.0000,81.5300,69.6950,9.2050,52.6000,39.4500,7.8900,2.6300,243.2750,19.7250,75.4153,6.1147,64.4679,5.2271,8.5146,0.6904,48.6550,3.9450,36.4913,2.9587,7.2982,0.5917,2.4327,0.1972,75,6,65,5,8,1
1438,NM,Non Autonomous,Co.Ed,VELLORE,Sree Krishna College of Engineering  Anaicut Post  Unnai Village  Vellore District 632101,CE,25.0000,7.7500,6.6250,0.8750,5.0000,3.7500,0.7500,0.2500,23.1250,1.8750,7.1688,0.5813,6.1281,0.4969,0.8094,0.0656,4.6250,0.3750,3.4688,0.2812,0.6937,0.0562,0.2313,0.0187,7,1,6,0,1,0
1438,NM,Non Autonomous,Co.Ed,VELLORE,Sree Krishna College of Engineering  Anaicut Post  Unnai Village  Vellore District 632101,CS,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
1438,NM,Non Autonomous,Co.Ed,VELLORE,Sree Krishna College of Engineering  Anaicut Post  Unnai Village  Vellore District 632101,EC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
1438,NM,Non Autonomous,Co.Ed,VELLORE,Sree Krishna College of Engineering  Anaicut Post  Unnai Village  Vellore District 632101,EE,25.0000,7.7500,6.6250,0.8750,5.0000,3.7500,0.7500,0.2500,23.1250,1.8750,7.1688,0.5813,6.1281,0.4969,0.8094,0.0656,4.6250,0.3750,3.4688,0.2812,0.6937,0.0562,0.2313,0.0187,7,1,6,0,1,0
1438,NM,Non Autonomous,Co.Ed,VELLORE,Sree Krishna College of Engineering  Anaicut Post  Unnai Village  Vellore District 632101,ME,54.0000,16.7400,14.3100,1.8900,10.8000,8.1000,1.6200,0.5400,49.9500,4.0500,15.4845,1.2555,13.2368,1.0733,1.7483,0.1418,9.9900,0.8100,7.4925,0.6075,1.4985,0.1215,0.4995,0.0405,16,1,13,1,2,0
1438 Total,,,,,,,180.0000,55.8000,47.7000,6.3000,36.0000,27.0000,5.4000,1.8000,166.5000,13.5000,51.6150,4.1850,44.1225,3.5775,5.8275,0.4725,33.3000,2.7000,24.9750,2.0250,4.9950,0.4050,1.6650,0.1350,52,4,44,4,6,1
1441,NM,Non Autonomous,Co.Ed,KALLAKURICHI,A K T Memorial College of Engineering and Technology  Neelamangalam Village  Kallakurichi District 606202,AD,20.0000,6.2000,5.3000,0.7000,4.0000,3.0000,0.6000,0.2000,18.5000,1.5000,5.7350,0.4650,4.9025,0.3975,0.6475,0.0525,3.7000,0.3000,2.7750,0.2250,0.5550,0.0450,0.1850,0.0150,6,1,5,0,1,0
